종목,청산 요일,날짜,주 기준일,청산 목표일,실제 청산일,보유 거래일,진입 종가,청산 종가,수익률(%),제외 사유,만기월
DIA,금요일,2001-03-16,2001-03-16,2001-03-23,2001-03-23,5,98.38,95.3,-3.13,,3
DIA,금요일,2001-04-20,2001-04-20,2001-04-27,2001-04-27,5,105.95,108.23,2.15,,4
DIA,금요일,2001-05-18,2001-05-18,2001-05-25,2001-05-25,5,113.15,110.15,-2.65,,5
DIA,금요일,2001-06-15,2001-06-15,2001-06-22,2001-06-22,5,106.7,106.24,-0.43,,6
DIA,금요일,2001-07-20,2001-07-20,2001-07-27,2001-07-27,5,105.8,104.35,-1.37,,7
DIA,금요일,2001-08-17,2001-08-17,2001-08-24,2001-08-24,5,102.5,104.63,2.08,,8
DIA,금요일,2001-09-21,2001-09-21,2001-09-28,2001-09-28,5,82.8,88.35,6.7,,9
DIA,금요일,2001-10-19,2001-10-19,2001-10-26,2001-10-26,5,91.9,95.24,3.63,,10
DIA,금요일,2001-11-16,2001-11-16,2001-11-23,2001-11-23,4,98.87,99.9,1.04,,11
DIA,금요일,2001-12-21,2001-12-21,2001-12-28,2001-12-28,4,100.5,101.16,0.66,,12
DIA,금요일,2002-01-18,2002-01-18,2002-01-25,2002-01-25,4,97.9,98.48,0.59,,1
DIA,금요일,2002-02-15,2002-02-15,2002-02-22,2002-02-22,4,99.15,99.98,0.84,,2
DIA,금요일,2002-03-15,2002-03-15,2002-03-22,2002-03-22,5,106.15,104.23,-1.81,,3
DIA,금요일,2002-04-19,2002-04-19,2002-04-26,2002-04-26,5,102.6,98.84,-3.66,,4
DIA,금요일,2002-05-17,2002-05-17,2002-05-24,2002-05-24,5,103.43,101.02,-2.33,,5
DIA,금요일,2002-06-21,2002-06-21,2002-06-28,2002-06-28,5,92.82,92.53,-0.31,,6
DIA,금요일,2002-07-19,2002-07-19,2002-07-26,2002-07-26,5,80.0,82.85,3.56,,7
DIA,금요일,2002-08-16,2002-08-16,2002-08-23,2002-08-23,5,87.73,88.72,1.13,,8
DIA,금요일,2002-09-20,2002-09-20,2002-09-27,2002-09-27,5,79.67,76.85,-3.54,,9
DIA,금요일,2002-10-18,2002-10-18,2002-10-25,2002-10-25,5,83.1,84.63,1.84,,10
DIA,금요일,2002-11-15,2002-11-15,2002-11-22,2002-11-22,5,85.85,88.19,2.73,,11
DIA,금요일,2002-12-20,2002-12-20,2002-12-27,2002-12-27,4,85.35,82.96,-2.8,,12
DIA,금요일,2003-01-17,2003-01-17,2003-01-24,2003-01-24,4,86.11,81.4,-5.47,,1
DIA,금요일,2003-02-21,2003-02-21,2003-02-28,2003-02-28,5,80.24,79.31,-1.16,,2
DIA,금요일,2003-03-21,2003-03-21,2003-03-28,2003-03-28,5,85.13,81.57,-4.18,,3
DIA,금요일,2003-04-17,2003-04-18,2003-04-25,2003-04-25,5,83.48,83.16,-0.38,,4
DIA,금요일,2003-05-16,2003-05-16,2003-05-23,2003-05-23,5,86.99,86.23,-0.87,,5
DIA,금요일,2003-06-20,2003-06-20,2003-06-27,2003-06-27,5,91.84,89.87,-2.15,,6
DIA,금요일,2003-07-18,2003-07-18,2003-07-25,2003-07-25,5,91.83,92.91,1.18,,7
DIA,금요일,2003-08-15,2003-08-15,2003-08-22,2003-08-22,5,93.33,93.71,0.41,,8
DIA,금요일,2003-09-19,2003-09-19,2003-09-26,2003-09-26,5,96.47,93.3,-3.29,,9
DIA,금요일,2003-10-17,2003-10-17,2003-10-24,2003-10-24,5,97.3,96.18,-1.15,,10
DIA,금요일,2003-11-21,2003-11-21,2003-11-28,2003-11-28,4,96.49,98.08,1.65,,11
DIA,금요일,2003-12-19,2003-12-19,2003-12-26,2003-12-26,4,102.74,103.27,0.52,,12
DIA,금요일,2004-01-16,2004-01-16,2004-01-23,2004-01-23,4,106.12,105.86,-0.25,,1
DIA,금요일,2004-02-20,2004-02-20,2004-02-27,2004-02-27,5,106.42,106.07,-0.33,,2
DIA,금요일,2004-03-19,2004-03-19,2004-03-26,2004-03-26,5,101.94,102.2,0.26,,3
DIA,금요일,2004-04-16,2004-04-16,2004-04-23,2004-04-23,5,104.66,104.92,0.25,,4
DIA,금요일,2004-05-21,2004-05-21,2004-05-28,2004-05-28,5,99.8,102.18,2.38,,5
DIA,금요일,2004-06-18,2004-06-18,2004-06-25,2004-06-25,5,104.22,104.05,-0.16,,6
DIA,금요일,2004-07-16,2004-07-16,2004-07-23,2004-07-23,5,101.7,99.82,-1.85,,7
DIA,금요일,2004-08-20,2004-08-20,2004-08-27,2004-08-27,5,101.25,102.16,0.9,,8
DIA,금요일,2004-09-17,2004-09-17,2004-09-24,2004-09-24,5,103.01,100.72,-2.22,,9
DIA,금요일,2004-10-15,2004-10-15,2004-10-22,2004-10-22,5,99.47,97.76,-1.72,,10
DIA,금요일,2004-11-19,2004-11-19,2004-11-26,2004-11-26,4,104.57,104.92,0.33,,11
DIA,금요일,2004-12-17,2004-12-17,2004-12-24,2004-12-23,4,106.53,108.15,1.52,,12
DIA,금요일,2005-01-21,2005-01-21,2005-01-28,2005-01-28,5,103.84,104.44,0.58,,1
DIA,금요일,2005-02-18,2005-02-18,2005-02-25,2005-02-25,4,107.81,108.36,0.51,,2
DIA,금요일,2005-03-18,2005-03-18,2005-03-25,2005-03-24,4,105.96,104.44,-1.43,,3
DIA,금요일,2005-04-15,2005-04-15,2005-04-22,2005-04-22,5,100.7,101.83,1.12,,4
DIA,금요일,2005-05-20,2005-05-20,2005-05-27,2005-05-27,5,104.63,105.37,0.71,,5
DIA,금요일,2005-06-17,2005-06-17,2005-06-24,2005-06-24,5,106.04,102.86,-3.0,,6
DIA,금요일,2005-07-15,2005-07-15,2005-07-22,2005-07-22,5,106.29,106.48,0.18,,7
DIA,금요일,2005-08-19,2005-08-19,2005-08-26,2005-08-26,5,105.73,103.9,-1.73,,8
DIA,금요일,2005-09-16,2005-09-16,2005-09-23,2005-09-23,5,106.23,104.1,-2.01,,9
DIA,금요일,2005-10-21,2005-10-21,2005-10-28,2005-10-28,5,102.14,103.84,1.66,,10
DIA,금요일,2005-11-18,2005-11-18,2005-11-25,2005-11-25,4,107.53,109.33,1.67,,11
DIA,금요일,2005-12-16,2005-12-16,2005-12-23,2005-12-23,5,108.51,108.75,0.22,,12
DIA,금요일,2006-01-20,2006-01-20,2006-01-27,2006-01-27,5,106.47,109.11,2.48,,1
DIA,금요일,2006-02-17,2006-02-17,2006-02-24,2006-02-24,4,111.02,110.76,-0.23,,2
DIA,금요일,2006-03-17,2006-03-17,2006-03-24,2006-03-24,5,112.7,112.75,0.04,,3
DIA,금요일,2006-04-21,2006-04-21,2006-04-28,2006-04-28,5,113.4,113.88,0.42,,4
DIA,금요일,2006-05-19,2006-05-19,2006-05-26,2006-05-26,5,111.47,112.78,1.18,,5
DIA,금요일,2006-06-16,2006-06-16,2006-06-23,2006-06-23,5,109.98,109.97,-0.01,,6
DIA,금요일,2006-07-21,2006-07-21,2006-07-28,2006-07-28,5,108.56,112.07,3.23,,7
DIA,금요일,2006-08-18,2006-08-18,2006-08-25,2006-08-25,5,113.8,112.84,-0.84,,8
DIA,금요일,2006-09-15,2006-09-15,2006-09-22,2006-09-22,5,115.59,115.01,-0.5,,9
DIA,금요일,2006-10-20,2006-10-20,2006-10-27,2006-10-27,5,119.93,120.86,0.78,,10
DIA,금요일,2006-11-17,2006-11-17,2006-11-24,2006-11-24,4,123.26,122.68,-0.47,,11
DIA,금요일,2006-12-15,2006-12-15,2006-12-22,2006-12-22,5,124.15,123.18,-0.78,,12
DIA,금요일,2007-01-19,2007-01-19,2007-01-26,2007-01-26,5,125.55,124.77,-0.62,,1
DIA,금요일,2007-02-16,2007-02-16,2007-02-23,2007-02-23,4,127.57,126.41,-0.91,,2
DIA,금요일,2007-03-16,2007-03-16,2007-03-23,2007-03-23,5,121.05,124.69,3.01,,3
DIA,금요일,2007-04-20,2007-04-20,2007-04-27,2007-04-27,5,129.57,131.23,1.28,,4
DIA,금요일,2007-05-18,2007-05-18,2007-05-25,2007-05-25,5,135.5,134.89,-0.45,,5
DIA,금요일,2007-06-15,2007-06-15,2007-06-22,2007-06-22,5,136.19,133.97,-1.63,,6
DIA,금요일,2007-07-20,2007-07-20,2007-07-27,2007-07-27,5,138.54,132.11,-4.64,,7
DIA,금요일,2007-08-17,2007-08-17,2007-08-24,2007-08-24,5,130.55,133.64,2.37,,8
DIA,금요일,2007-09-21,2007-09-21,2007-09-28,2007-09-28,5,137.9,138.91,0.73,,9
DIA,금요일,2007-10-19,2007-10-19,2007-10-26,2007-10-26,5,134.93,137.95,2.24,,10
DIA,금요일,2007-11-16,2007-11-16,2007-11-23,2007-11-23,4,131.44,129.42,-1.54,,11
DIA,금요일,2007-12-21,2007-12-21,2007-12-28,2007-12-28,4,134.34,133.41,-0.69,,12
DIA,금요일,2008-01-18,2008-01-18,2008-01-25,2008-01-25,4,120.57,122.19,1.34,,1
DIA,금요일,2008-02-15,2008-02-15,2008-02-22,2008-02-22,4,123.33,123.8,0.38,,2
DIA,금요일,2008-03-20,2008-03-21,2008-03-28,2008-03-28,5,123.11,122.23,-0.71,,3
DIA,금요일,2008-04-18,2008-04-18,2008-04-25,2008-04-25,5,127.86,128.8,0.74,,4
DIA,금요일,2008-05-16,2008-05-16,2008-05-23,2008-05-23,5,129.6,124.61,-3.85,,5
DIA,금요일,2008-06-20,2008-06-20,2008-06-27,2008-06-27,5,118.24,113.46,-4.04,,6
DIA,금요일,2008-07-18,2008-07-18,2008-07-25,2008-07-25,5,114.95,113.17,-1.55,,7
DIA,금요일,2008-08-15,2008-08-15,2008-08-22,2008-08-22,5,116.53,116.32,-0.18,,8
DIA,금요일,2008-09-19,2008-09-19,2008-09-26,2008-09-26,5,113.57,111.15,-2.13,,9
DIA,금요일,2008-10-17,2008-10-17,2008-10-24,2008-10-24,5,87.54,83.09,-5.08,,10
DIA,금요일,2008-11-21,2008-11-21,2008-11-28,2008-11-28,4,80.54,88.3,9.63,,11
DIA,금요일,2008-12-19,2008-12-19,2008-12-26,2008-12-26,4,85.36,85.07,-0.34,,12
DIA,금요일,2009-01-16,2009-01-16,2009-01-23,2009-01-23,4,82.69,80.52,-2.62,,1
DIA,금요일,2009-02-20,2009-02-20,2009-02-27,2009-02-27,5,73.73,70.76,-4.03,,2
DIA,금요일,2009-03-20,2009-03-20,2009-03-27,2009-03-27,5,72.74,77.81,6.97,,3
DIA,금요일,2009-04-17,2009-04-17,2009-04-24,2009-04-24,5,81.31,80.73,-0.71,,4
DIA,금요일,2009-05-15,2009-05-15,2009-05-22,2009-05-22,5,82.78,82.87,0.11,,5
DIA,금요일,2009-06-19,2009-06-19,2009-06-26,2009-06-26,5,85.31,84.27,-1.22,,6
DIA,금요일,2009-07-17,2009-07-17,2009-07-24,2009-07-24,5,87.46,90.97,4.01,,7
DIA,금요일,2009-08-21,2009-08-21,2009-08-28,2009-08-28,5,95.03,95.58,0.58,,8
DIA,금요일,2009-09-18,2009-09-18,2009-09-25,2009-09-25,5,98.11,96.74,-1.4,,9
DIA,금요일,2009-10-16,2009-10-16,2009-10-23,2009-10-23,5,99.99,99.83,-0.16,,10
DIA,금요일,2009-11-20,2009-11-20,2009-11-27,2009-11-27,4,103.25,103.18,-0.07,,11
DIA,금요일,2009-12-18,2009-12-18,2009-12-25,2009-12-24,4,103.14,105.0,1.8,,12
DIA,금요일,2010-01-15,2010-01-15,2010-01-22,2010-01-22,4,106.01,101.63,-4.13,,1
DIA,금요일,2010-02-19,2010-02-19,2010-02-26,2010-02-26,5,103.99,103.3,-0.66,,2
DIA,금요일,2010-03-19,2010-03-19,2010-03-26,2010-03-26,5,107.34,108.43,1.02,,3
DIA,금요일,2010-04-16,2010-04-16,2010-04-23,2010-04-23,5,110.18,111.96,1.62,,4
DIA,금요일,2010-05-21,2010-05-21,2010-05-28,2010-05-28,5,101.84,101.47,-0.36,,5
DIA,금요일,2010-06-18,2010-06-18,2010-06-25,2010-06-25,5,104.49,101.72,-2.65,,6
DIA,금요일,2010-07-16,2010-07-16,2010-07-23,2010-07-23,5,101.01,104.27,3.23,,7
DIA,금요일,2010-08-20,2010-08-20,2010-08-27,2010-08-27,5,102.14,101.58,-0.55,,8
DIA,금요일,2010-09-17,2010-09-17,2010-09-24,2010-09-24,5,106.07,108.57,2.36,,9
DIA,금요일,2010-10-15,2010-10-15,2010-10-22,2010-10-22,5,110.68,111.36,0.61,,10
DIA,금요일,2010-11-19,2010-11-19,2010-11-26,2010-11-26,4,112.01,110.64,-1.22,,11
DIA,금요일,2010-12-17,2010-12-17,2010-12-24,2010-12-23,4,114.95,115.73,0.68,,12
DIA,금요일,2011-01-21,2011-01-21,2011-01-28,2011-01-28,5,118.46,118.02,-0.37,,1
DIA,금요일,2011-02-18,2011-02-18,2011-02-25,2011-02-25,4,123.6,121.14,-1.99,,2
DIA,금요일,2011-03-18,2011-03-18,2011-03-25,2011-03-25,5,118.27,121.96,3.12,,3
DIA,금요일,2011-04-15,2011-04-15,2011-04-22,2011-04-21,4,123.19,124.79,1.3,,4
DIA,금요일,2011-05-20,2011-05-20,2011-05-27,2011-05-27,5,124.85,124.23,-0.5,,5
DIA,금요일,2011-06-17,2011-06-17,2011-06-24,2011-06-24,5,119.74,119.2,-0.45,,6
DIA,금요일,2011-07-15,2011-07-15,2011-07-22,2011-07-22,5,124.56,126.6,1.64,,7
DIA,금요일,2011-08-19,2011-08-19,2011-08-26,2011-08-26,5,107.91,112.7,4.44,,8
DIA,금요일,2011-09-16,2011-09-16,2011-09-23,2011-09-23,5,114.86,107.45,-6.45,,9
DIA,금요일,2011-10-21,2011-10-21,2011-10-28,2011-10-28,5,117.85,122.04,3.56,,10
DIA,금요일,2011-11-18,2011-11-18,2011-11-25,2011-11-25,4,117.73,112.14,-4.75,,11
DIA,금요일,2011-12-16,2011-12-16,2011-12-23,2011-12-23,5,118.22,122.63,3.73,,12
DIA,금요일,2012-01-20,2012-01-20,2012-01-27,2012-01-27,5,126.96,126.45,-0.4,,1
DIA,금요일,2012-02-17,2012-02-17,2012-02-24,2012-02-24,4,129.23,129.62,0.3,,2
DIA,금요일,2012-03-16,2012-03-16,2012-03-23,2012-03-23,5,132.05,130.6,-1.1,,3
DIA,금요일,2012-04-20,2012-04-20,2012-04-27,2012-04-27,5,129.98,132.0,1.55,,4
DIA,금요일,2012-05-18,2012-05-18,2012-05-25,2012-05-25,5,123.31,124.26,0.77,,5
DIA,금요일,2012-06-15,2012-06-15,2012-06-22,2012-06-22,5,127.34,126.23,-0.87,,6
DIA,금요일,2012-07-20,2012-07-20,2012-07-27,2012-07-27,5,128.04,130.54,1.95,,7
DIA,금요일,2012-08-17,2012-08-17,2012-08-24,2012-08-24,5,132.42,131.38,-0.79,,8
DIA,금요일,2012-09-21,2012-09-21,2012-09-28,2012-09-28,5,135.47,134.05,-1.05,,9
DIA,금요일,2012-10-19,2012-10-19,2012-10-26,2012-10-26,5,133.11,130.79,-1.74,,10
DIA,금요일,2012-11-16,2012-11-16,2012-11-23,2012-11-23,4,125.6,129.89,3.42,,11
DIA,금요일,2012-12-21,2012-12-21,2012-12-28,2012-12-28,4,131.79,129.07,-2.06,,12
DIA,금요일,2013-01-18,2013-01-18,2013-01-25,2013-01-25,4,136.09,138.62,1.86,,1
DIA,금요일,2013-02-15,2013-02-15,2013-02-22,2013-02-22,4,139.45,139.81,0.26,,2
DIA,금요일,2013-03-15,2013-03-15,2013-03-22,2013-03-22,5,144.82,144.9,0.06,,3
DIA,금요일,2013-04-19,2013-04-19,2013-04-26,2013-04-26,5,145.14,146.88,1.2,,4
DIA,금요일,2013-05-17,2013-05-17,2013-05-24,2013-05-24,5,153.14,152.77,-0.24,,5
DIA,금요일,2013-06-21,2013-06-21,2013-06-28,2013-06-28,5,147.73,148.55,0.56,,6
DIA,금요일,2013-07-19,2013-07-19,2013-07-26,2013-07-26,5,155.12,155.16,0.03,,7
DIA,금요일,2013-08-16,2013-08-16,2013-08-23,2013-08-23,5,150.5,149.83,-0.45,,8
DIA,금요일,2013-09-20,2013-09-20,2013-09-27,2013-09-27,5,154.3,152.21,-1.35,,9
DIA,금요일,2013-10-18,2013-10-18,2013-10-25,2013-10-25,5,153.6,155.45,1.2,,10
DIA,금요일,2013-11-15,2013-11-15,2013-11-22,2013-11-22,5,159.3,160.4,0.69,,11
DIA,금요일,2013-12-20,2013-12-20,2013-12-27,2013-12-27,4,162.01,164.47,1.52,,12
DIA,금요일,2014-01-17,2014-01-17,2014-01-24,2014-01-24,4,164.08,158.48,-3.41,,1
DIA,금요일,2014-02-21,2014-02-21,2014-02-28,2014-02-28,5,160.81,163.02,1.37,,2
DIA,금요일,2014-03-21,2014-03-21,2014-03-28,2014-03-28,5,162.63,162.85,0.14,,3
DIA,금요일,2014-04-17,2014-04-18,2014-04-25,2014-04-25,5,163.75,163.35,-0.24,,4
DIA,금요일,2014-05-16,2014-05-16,2014-05-23,2014-05-23,5,164.61,165.83,0.74,,5
DIA,금요일,2014-06-20,2014-06-20,2014-06-27,2014-06-27,5,169.08,168.17,-0.54,,6
DIA,금요일,2014-07-18,2014-07-18,2014-07-25,2014-07-25,5,170.58,169.16,-0.83,,7
DIA,금요일,2014-08-15,2014-08-15,2014-08-22,2014-08-22,5,166.35,169.87,2.12,,8
DIA,금요일,2014-09-19,2014-09-19,2014-09-26,2014-09-26,5,172.45,170.7,-1.01,,9
DIA,금요일,2014-10-17,2014-10-17,2014-10-24,2014-10-24,5,163.45,167.74,2.62,,10
DIA,금요일,2014-11-21,2014-11-21,2014-11-28,2014-11-28,4,177.7,178.1,0.23,,11
DIA,금요일,2014-12-19,2014-12-19,2014-12-26,2014-12-26,4,177.65,180.19,1.43,,12
DIA,금요일,2015-01-16,2015-01-16,2015-01-23,2015-01-23,4,174.67,176.41,1.0,,1
DIA,금요일,2015-02-20,2015-02-20,2015-02-27,2015-02-27,5,181.14,181.19,0.03,,2
DIA,금요일,2015-03-20,2015-03-20,2015-03-27,2015-03-27,5,180.96,176.81,-2.29,,3
DIA,금요일,2015-04-17,2015-04-17,2015-04-24,2015-04-24,5,177.94,180.54,1.46,,4
DIA,금요일,2015-05-15,2015-05-15,2015-05-22,2015-05-22,5,182.48,182.26,-0.12,,5
DIA,금요일,2015-06-19,2015-06-19,2015-06-26,2015-06-26,5,179.76,179.13,-0.35,,6
DIA,금요일,2015-07-17,2015-07-17,2015-07-24,2015-07-24,5,180.54,175.52,-2.78,,7
DIA,금요일,2015-08-21,2015-08-21,2015-08-28,2015-08-28,5,164.41,166.33,1.17,,8
DIA,금요일,2015-09-18,2015-09-18,2015-09-25,2015-09-25,5,163.54,162.88,-0.4,,9
DIA,금요일,2015-10-16,2015-10-16,2015-10-23,2015-10-23,5,171.88,176.37,2.61,,10
DIA,금요일,2015-11-20,2015-11-20,2015-11-27,2015-11-27,4,178.06,177.9,-0.09,,11
DIA,금요일,2015-12-18,2015-12-18,2015-12-25,2015-12-24,4,171.0,175.22,2.47,,12
DIA,금요일,2016-01-15,2016-01-15,2016-01-22,2016-01-22,4,159.68,160.79,0.7,,1
DIA,금요일,2016-02-19,2016-02-19,2016-02-26,2016-02-26,5,163.7,166.28,1.58,,2
DIA,금요일,2016-03-18,2016-03-18,2016-03-25,2016-03-24,4,175.69,174.94,-0.43,,3
DIA,금요일,2016-04-15,2016-04-15,2016-04-22,2016-04-22,5,178.68,179.9,0.68,,4
DIA,금요일,2016-05-20,2016-05-20,2016-05-27,2016-05-27,5,174.76,178.5,2.14,,5
DIA,금요일,2016-06-17,2016-06-17,2016-06-24,2016-06-24,5,176.52,173.62,-1.64,,6
DIA,금요일,2016-07-15,2016-07-15,2016-07-22,2016-07-22,5,184.88,185.51,0.34,,7
DIA,금요일,2016-08-19,2016-08-19,2016-08-26,2016-08-26,5,185.32,183.82,-0.81,,8
DIA,금요일,2016-09-16,2016-09-16,2016-09-23,2016-09-23,5,180.97,182.42,0.8,,9
DIA,금요일,2016-10-21,2016-10-21,2016-10-28,2016-10-28,5,181.22,181.36,0.08,,10
DIA,금요일,2016-11-18,2016-11-18,2016-11-25,2016-11-25,4,188.46,191.3,1.51,,11
DIA,금요일,2016-12-16,2016-12-16,2016-12-23,2016-12-23,5,198.19,199.05,0.43,,12
DIA,금요일,2017-01-20,2017-01-20,2017-01-27,2017-01-27,5,197.96,200.63,1.35,,1
DIA,금요일,2017-02-17,2017-02-17,2017-02-24,2017-02-24,4,205.88,207.93,1.0,,2
DIA,금요일,2017-03-17,2017-03-17,2017-03-24,2017-03-24,5,208.86,205.75,-1.49,,3
DIA,금요일,2017-04-21,2017-04-21,2017-04-28,2017-04-28,5,205.25,209.08,1.87,,4
DIA,금요일,2017-05-19,2017-05-19,2017-05-26,2017-05-26,5,207.77,210.54,1.33,,5
DIA,금요일,2017-06-16,2017-06-16,2017-06-23,2017-06-23,5,213.56,213.74,0.08,,6
DIA,금요일,2017-07-21,2017-07-21,2017-07-28,2017-07-28,5,215.53,218.02,1.16,,7
DIA,금요일,2017-08-18,2017-08-18,2017-08-25,2017-08-25,5,216.53,218.04,0.7,,8
DIA,금요일,2017-09-15,2017-09-15,2017-09-22,2017-09-22,5,222.45,223.2,0.34,,9
DIA,금요일,2017-10-20,2017-10-20,2017-10-27,2017-10-27,5,233.13,234.17,0.45,,10
DIA,금요일,2017-11-17,2017-11-17,2017-11-24,2017-11-24,4,233.39,235.47,0.89,,11
DIA,금요일,2017-12-15,2017-12-15,2017-12-22,2017-12-22,5,246.25,247.4,0.47,,12
DIA,금요일,2018-01-19,2018-01-19,2018-01-26,2018-01-26,5,260.54,265.91,2.06,,1
DIA,금요일,2018-02-16,2018-02-16,2018-02-23,2018-02-23,4,251.96,252.91,0.38,,2
DIA,금요일,2018-03-16,2018-03-16,2018-03-23,2018-03-23,5,249.1,235.13,-5.61,,3
DIA,금요일,2018-04-20,2018-04-20,2018-04-27,2018-04-27,5,244.48,242.95,-0.63,,4
DIA,금요일,2018-05-18,2018-05-18,2018-05-25,2018-05-25,5,247.0,247.37,0.15,,5
DIA,금요일,2018-06-15,2018-06-15,2018-06-22,2018-06-22,5,250.74,245.69,-2.01,,6
DIA,금요일,2018-07-20,2018-07-20,2018-07-27,2018-07-27,5,250.44,254.26,1.53,,7
DIA,금요일,2018-08-17,2018-08-17,2018-08-24,2018-08-24,5,256.51,257.85,0.52,,8
DIA,금요일,2018-09-21,2018-09-21,2018-09-28,2018-09-28,5,267.12,264.4,-1.02,,9
DIA,금요일,2018-10-19,2018-10-19,2018-10-26,2018-10-26,5,254.32,246.53,-3.06,,10
DIA,금요일,2018-11-16,2018-11-16,2018-11-23,2018-11-23,4,254.05,242.81,-4.42,,11
DIA,금요일,2018-12-21,2018-12-21,2018-12-28,2018-12-28,4,224.09,230.48,2.85,,12
DIA,금요일,2019-01-18,2019-01-18,2019-01-25,2019-01-25,4,247.05,247.39,0.14,,1
DIA,금요일,2019-02-15,2019-02-15,2019-02-22,2019-02-22,4,258.65,260.17,0.59,,2
DIA,금요일,2019-03-15,2019-03-15,2019-03-22,2019-03-22,5,258.34,254.96,-1.31,,3
DIA,금요일,2019-04-18,2019-04-19,2019-04-26,2019-04-26,5,265.56,265.34,-0.08,,4
DIA,금요일,2019-05-17,2019-05-17,2019-05-24,2019-05-24,5,257.44,256.12,-0.51,,5
DIA,금요일,2019-06-21,2019-06-21,2019-06-28,2019-06-28,5,267.1,265.85,-0.47,,6
DIA,금요일,2019-07-19,2019-07-19,2019-07-26,2019-07-26,5,271.45,271.86,0.15,,7
DIA,금요일,2019-08-16,2019-08-16,2019-08-23,2019-08-23,5,258.88,256.29,-1.0,,8
DIA,금요일,2019-09-20,2019-09-20,2019-09-27,2019-09-27,5,269.25,267.99,-0.47,,9
DIA,금요일,2019-10-18,2019-10-18,2019-10-25,2019-10-25,5,267.64,269.6,0.73,,10
DIA,금요일,2019-11-15,2019-11-15,2019-11-22,2019-11-22,5,279.94,278.86,-0.39,,11
DIA,금요일,2019-12-20,2019-12-20,2019-12-27,2019-12-27,4,284.46,286.33,0.66,,12
DIA,금요일,2020-01-17,2020-01-17,2020-01-24,2020-01-24,4,293.27,289.8,-1.18,,1
DIA,금요일,2020-02-21,2020-02-21,2020-02-28,2020-02-28,5,289.74,254.56,-12.14,,2
DIA,금요일,2020-03-20,2020-03-20,2020-03-27,2020-03-27,5,191.9,216.35,12.74,,3
DIA,금요일,2020-04-17,2020-04-17,2020-04-24,2020-04-24,5,242.43,237.83,-1.9,,4
DIA,금요일,2020-05-15,2020-05-15,2020-05-22,2020-05-22,5,236.91,244.88,3.36,,5
DIA,금요일,2020-06-19,2020-06-19,2020-06-26,2020-06-26,5,258.8,250.38,-3.25,,6
DIA,금요일,2020-07-17,2020-07-17,2020-07-24,2020-07-24,5,266.74,264.69,-0.77,,7
DIA,금요일,2020-08-21,2020-08-21,2020-08-28,2020-08-28,5,279.29,286.7,2.65,,8
DIA,금요일,2020-09-18,2020-09-18,2020-09-25,2020-09-25,5,276.52,271.7,-1.74,,9
DIA,금요일,2020-10-16,2020-10-16,2020-10-23,2020-10-23,5,285.97,283.34,-0.92,,10
DIA,금요일,2020-11-20,2020-11-20,2020-11-27,2020-11-27,4,292.53,299.24,2.29,,11
DIA,금요일,2020-12-18,2020-12-18,2020-12-25,2020-12-24,4,301.9,302.02,0.04,,12
DIA,금요일,2021-01-15,2021-01-15,2021-01-22,2021-01-22,4,308.12,309.97,0.6,,1
DIA,금요일,2021-02-19,2021-02-19,2021-02-26,2021-02-26,5,314.92,309.45,-1.74,,2
DIA,금요일,2021-03-19,2021-03-19,2021-03-26,2021-03-26,5,326.01,330.61,1.41,,3
DIA,금요일,2021-04-16,2021-04-16,2021-04-23,2021-04-23,5,341.86,340.43,-0.42,,4
DIA,금요일,2021-05-21,2021-05-21,2021-05-28,2021-05-28,5,342.04,345.64,1.05,,5
DIA,금요일,2021-06-18,2021-06-18,2021-06-25,2021-06-25,5,332.96,344.45,3.45,,6
DIA,금요일,2021-07-16,2021-07-16,2021-07-23,2021-07-23,5,346.74,350.57,1.1,,7
DIA,금요일,2021-08-20,2021-08-20,2021-08-27,2021-08-27,5,351.16,354.57,0.97,,8
DIA,금요일,2021-09-17,2021-09-17,2021-09-24,2021-09-24,5,345.64,347.87,0.65,,9
DIA,금요일,2021-10-15,2021-10-15,2021-10-22,2021-10-22,5,352.85,356.74,1.1,,10
DIA,금요일,2021-11-19,2021-11-19,2021-11-26,2021-11-26,4,355.91,349.02,-1.94,,11
DIA,금요일,2021-12-17,2021-12-17,2021-12-24,2021-12-23,4,353.63,359.36,1.62,,12
DIA,금요일,2022-01-21,2022-01-21,2022-01-28,2022-01-28,5,342.35,347.11,1.39,,1
DIA,금요일,2022-02-18,2022-02-18,2022-02-25,2022-02-25,4,340.98,340.54,-0.13,,2
DIA,금요일,2022-03-18,2022-03-18,2022-03-25,2022-03-25,5,347.19,348.54,0.39,,3
DIA,금요일,2022-04-14,2022-04-15,2022-04-22,2022-04-22,5,344.29,338.27,-1.75,,4
DIA,금요일,2022-05-20,2022-05-20,2022-05-27,2022-05-27,5,312.42,332.07,6.29,,5
DIA,금요일,2022-06-17,2022-06-17,2022-06-24,2022-06-24,4,298.72,315.02,5.46,,6
DIA,금요일,2022-07-15,2022-07-15,2022-07-22,2022-07-22,5,312.66,319.06,2.05,,7
DIA,금요일,2022-08-19,2022-08-19,2022-08-26,2022-08-26,5,337.04,322.93,-4.19,,8
DIA,금요일,2022-09-16,2022-09-16,2022-09-23,2022-09-23,5,308.05,295.86,-3.96,,9
DIA,금요일,2022-10-21,2022-10-21,2022-10-28,2022-10-28,5,310.88,328.58,5.69,,10
