종목,가격기준,테스트,파라미터,시작연도,방향,시대 구간,날짜,종가,등락률(%),당시 순위,사건 번호,z-score,종가 1일,종가 1주,종가 1개월,종가 3개월,종가 6개월,종가 1년,익일시가 1일,익일시가 1주,익일시가 1개월,익일시가 3개월,익일시가 6개월,익일시가 1년
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2012-05-29,24705.0,1.56,309,23,1.59,-0.61,-2.59,-2.45,2.55,2.79,5.4,-0.61,-2.59,-2.45,2.55,2.79,5.4
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2012-06-20,25415.0,0.53,866,23,0.48,-0.81,-5.27,-5.0,4.13,4.09,-8.64,-0.53,-5.01,-4.73,4.42,4.38,-8.38
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2012-06-29,24595.0,2.05,175,23,1.76,-0.14,-0.08,-0.16,6.79,10.31,-3.07,-0.85,-0.79,-0.87,6.04,9.53,-3.75
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2012-07-17,24105.0,0.25,1103,23,0.21,-1.31,-1.35,8.36,6.33,9.54,0.77,-1.65,-1.69,7.98,5.95,9.16,0.41
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2012-07-30,24555.0,0.88,632,23,0.68,2.12,2.28,3.77,1.34,6.05,1.49,2.14,2.3,3.79,1.36,6.07,1.51
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2012-08-08,25395.0,0.91,621,23,0.68,2.15,2.85,0.2,-1.5,1.99,-2.89,1.93,2.63,-0.02,-1.71,1.77,-3.1
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2012-09-14,26560.0,3.15,62,24,2.67,-0.38,-0.64,-3.5,0.11,-2.9,-1.45,-0.34,-0.6,-3.47,0.15,-2.86,-1.41
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2012-10-18,25780.0,0.59,846,25,0.53,-0.8,-2.25,-5.45,2.4,-1.84,4.34,-0.56,-2.02,-5.23,2.64,-1.61,4.59
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2012-10-31,25100.0,0.86,654,25,0.86,-1.04,1.25,1.67,3.55,1.47,3.76,-0.58,1.72,2.14,4.02,1.94,4.24
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2012-12-03,25590.0,0.14,1221,26,0.14,-0.27,1.39,5.06,4.2,-1.43,1.48,0.06,1.73,5.41,4.55,-1.1,1.82
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2012-12-07,25905.0,0.58,861,26,0.67,0.15,2.64,2.62,2.64,-5.37,-0.1,-0.15,2.33,2.31,2.33,-5.66,-0.4
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2012-12-27,26480.0,0.51,916,26,0.68,0.49,1.53,-1.91,0.02,-8.87,-2.53,0.47,1.51,-1.93,0.0,-8.89,-2.55
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2013-03-27,26425.0,0.71,781,27,0.93,0.11,-0.85,-3.24,-9.73,-1.32,-1.34,0.11,-0.85,-3.24,-9.73,-1.32,-1.34
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2013-05-15,25625.0,0.02,1389,28,0.02,0.88,0.06,-4.41,-3.08,4.33,2.34,0.74,-0.08,-4.54,-3.22,4.19,2.2
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2013-05-28,25895.0,0.37,1058,28,0.46,0.77,0.41,-7.88,-5.6,4.04,0.19,0.48,0.12,-8.14,-5.87,3.74,-0.1
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2013-07-24,24725.0,0.39,1054,29,0.36,0.0,0.2,-2.06,9.2,3.26,8.66,0.24,0.45,-1.82,9.47,3.51,8.92
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2013-08-12,24310.0,0.19,1245,29,0.18,1.44,0.43,7.34,8.49,4.63,8.43,1.25,0.25,7.14,8.29,4.43,8.23
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2013-08-30,25075.0,0.78,731,29,0.72,-0.12,1.66,3.99,4.17,1.99,3.71,-0.06,1.72,4.05,4.23,2.06,3.77
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2013-09-09,25715.0,0.88,669,29,0.86,1.15,2.18,4.18,0.97,-1.34,0.58,0.85,1.88,3.88,0.68,-1.63,0.29
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2013-10-17,26950.0,0.52,950,30,0.73,0.39,-0.3,-2.13,-5.19,-2.26,-9.67,0.04,-0.65,-2.48,-5.53,-2.61,-9.98
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2013-10-30,27105.0,0.39,1069,30,0.54,-1.49,-2.47,-0.65,-7.03,-6.22,-7.9,-1.02,-2.0,-0.17,-6.58,-5.76,-7.45
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2013-11-18,26430.0,0.21,1260,30,0.26,1.15,0.34,-2.08,-4.31,-0.61,-4.31,1.25,0.44,-1.99,-4.22,-0.51,-4.22
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2013-11-26,26620.0,0.38,1088,30,0.49,0.38,-0.73,-1.0,-2.39,-2.1,-4.62,0.72,-0.4,-0.66,-2.05,-1.77,-4.3
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2013-12-18,26030.0,0.58,914,30,0.76,-0.12,1.25,-0.46,-2.42,-0.31,-5.22,-1.14,0.21,-1.48,-3.42,-1.33,-6.2
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2013-12-24,26395.0,0.25,1244,30,0.32,-0.15,-2.78,-4.58,-1.99,-1.06,-7.97,-0.34,-2.97,-4.76,-2.17,-1.25,-8.15
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2014-02-07,25240.0,0.86,697,31,0.98,0.04,1.13,1.33,0.97,4.26,0.1,-0.2,0.89,1.09,0.73,4.01,-0.14
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2014-02-27,25955.0,0.15,1342,31,0.19,0.12,0.0,-0.33,0.17,1.83,-1.95,0.12,0.0,-0.33,0.17,1.83,-1.95
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2014-04-02,26090.0,0.31,1203,32,0.41,-0.08,0.73,-2.57,-0.69,-6.09,2.22,-0.1,0.71,-2.59,-0.71,-6.11,2.2
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2014-04-10,26350.0,0.27,1249,32,0.36,-0.78,-0.78,-0.72,-1.37,-7.76,2.88,-0.02,-0.02,0.04,-0.61,-7.06,3.67
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2014-05-12,25485.0,0.63,891,33,0.96,1.37,2.83,2.41,3.26,-2.86,2.65,1.0,2.44,2.03,2.87,-3.23,2.27
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2014-07-16,26030.0,0.15,1380,34,0.24,0.31,0.79,1.96,-7.3,-3.69,-6.19,0.04,0.52,1.69,-7.55,-3.95,-6.44
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2014-07-28,26545.0,0.93,661,34,1.52,0.96,1.21,-0.06,-5.93,-4.71,-8.48,0.68,0.92,-0.34,-6.2,-4.98,-8.73
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2014-08-26,26525.0,0.36,1165,34,0.57,0.02,-1.23,-3.02,-4.67,-3.2,-13.2,-0.26,-1.5,-3.29,-4.94,-3.48,-13.44
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2014-11-10,24965.0,0.97,643,35,1.44,0.0,-0.6,1.22,0.5,4.31,-3.95,-0.06,-0.66,1.16,0.44,4.24,-4.0
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2014-12-05,25390.0,0.06,1535,35,0.09,-0.16,-2.95,-3.11,0.24,-1.38,-5.08,-0.14,-2.93,-3.09,0.26,-1.36,-5.06
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2015-01-09,24875.0,1.12,556,36,1.58,-0.24,-1.33,1.35,6.71,-0.28,-6.37,0.26,-0.83,1.86,7.25,0.22,-5.9
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2015-01-21,25070.0,0.22,1358,36,0.31,0.28,1.66,1.4,9.69,-2.59,-6.44,-0.32,1.05,0.79,9.04,-3.17,-7.0
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2015-02-17,25320.0,0.22,1364,36,0.33,0.28,0.38,3.1,4.66,-10.11,-5.37,-0.2,-0.1,2.61,4.17,-10.53,-5.82
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2015-03-17,26100.0,2.25,136,36,3.76,0.0,0.23,2.72,-5.1,-10.61,-4.64,0.0,0.23,2.72,-5.1,-10.61,-4.64
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2015-04-14,26670.0,0.47,1076,36,0.83,0.52,1.18,-2.36,-6.71,-7.16,-5.17,0.37,1.03,-2.51,-6.85,-7.3,-5.32
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2015-05-20,26460.0,0.92,686,37,1.47,-1.13,-2.06,-5.63,-11.72,-7.62,-8.69,-0.97,-1.89,-5.47,-11.57,-7.46,-8.54
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2015-06-19,24970.0,0.5,1052,37,0.73,0.34,1.62,-0.38,-4.12,-2.5,-4.12,0.02,1.3,-0.7,-4.43,-2.81,-4.43
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2015-07-02,25470.0,0.12,1508,37,0.16,-0.29,-3.26,-4.57,-6.77,-5.77,-3.14,-0.24,-3.2,-4.52,-6.72,-5.72,-3.08
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2015-07-13,24925.0,1.07,593,37,1.37,-0.48,-0.2,-4.47,-1.58,-5.58,0.18,-0.66,-0.38,-4.65,-1.76,-5.75,0.0
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2015-07-29,24610.0,0.41,1159,37,0.53,-0.93,-1.28,-5.77,1.89,-3.72,2.11,-0.95,-1.3,-5.79,1.87,-3.74,2.09
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2015-08-27,22860.0,0.59,968,37,0.75,1.44,0.72,2.69,9.21,6.63,13.28,0.59,-0.13,1.82,8.28,5.73,12.32
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2015-09-17,23940.0,0.42,1156,37,0.45,0.73,-1.8,4.11,1.69,3.51,8.38,0.96,-1.57,4.35,1.93,3.75,8.62
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2015-10-07,24360.0,1.52,347,37,1.66,0.72,1.83,2.81,-2.44,1.58,5.42,0.31,1.41,2.39,-2.84,1.17,4.99
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2015-10-21,24925.0,0.4,1180,37,0.43,-0.54,0.36,-1.93,-8.51,1.26,2.43,-0.26,0.64,-1.65,-8.25,1.55,2.72
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2015-11-23,24645.0,0.65,928,38,0.75,0.45,-0.63,-0.63,-2.78,-1.4,3.19,0.45,-0.63,-0.63,-2.78,-1.4,3.19
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2015-12-23,24740.0,1.02,634,38,1.34,-0.65,-3.6,-6.51,1.29,-0.57,7.62,-1.11,-4.04,-6.94,0.82,-1.03,7.12
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-01-29,23525.0,0.15,1537,39,0.15,0.72,0.96,3.61,2.93,5.67,15.39,0.21,0.44,3.09,2.41,5.14,14.8
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-02-17,23610.0,0.13,1564,39,0.12,0.85,1.16,5.1,1.02,9.11,17.07,-0.48,-0.17,3.72,-0.31,7.67,15.53
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-03-04,24375.0,0.02,1725,39,0.02,0.21,1.09,1.11,1.44,6.24,13.09,0.0,0.88,0.9,1.23,6.02,12.86
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-03-11,24640.0,0.22,1446,39,0.23,-0.08,0.71,-0.37,-1.5,1.4,15.65,-0.65,0.14,-0.93,-2.06,0.83,14.99
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-03-18,24815.0,0.06,1684,39,0.06,-0.12,-0.14,1.47,-1.47,3.85,15.41,-0.48,-0.5,1.1,-1.83,3.47,15.0
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-03-30,25060.0,0.44,1178,39,0.48,-0.42,-1.98,-2.43,-1.84,2.95,13.73,-0.6,-2.15,-2.61,-2.01,2.77,13.52
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-04-14,25250.0,2.04,191,39,2.38,-0.08,0.16,-4.75,-0.97,1.82,11.43,-0.02,0.22,-4.7,-0.91,1.88,11.49
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-06-02,24360.0,0.19,1514,40,0.28,0.16,2.07,1.33,4.76,3.53,26.15,-0.02,1.88,1.15,4.57,3.34,25.92
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-06-29,24225.0,1.19,529,40,1.39,0.72,-0.27,3.76,5.94,8.67,29.31,0.21,-0.78,3.22,5.4,8.11,28.64
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-07-15,25005.0,0.5,1118,40,0.57,0.18,-0.1,2.12,2.82,8.5,29.23,0.14,-0.14,2.08,2.78,8.45,29.18
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-08-08,25320.0,0.76,862,40,0.9,0.77,0.85,2.45,0.59,7.56,21.43,0.57,0.65,2.25,0.39,7.35,21.19
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-09-06,25990.0,0.37,1289,40,0.45,-0.19,-3.52,-1.58,0.15,7.25,19.62,-0.21,-3.54,-1.6,0.13,7.23,19.6
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-09-20,25375.0,0.16,1590,40,0.19,0.67,1.83,1.42,3.09,12.87,24.83,0.77,1.93,1.52,3.2,12.98,24.95
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-10-18,25680.0,0.69,933,40,1.02,0.12,0.33,-2.59,5.24,10.05,28.41,0.23,0.45,-2.48,5.36,10.18,28.56
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-11-29,25285.0,0.04,1794,41,0.05,0.49,0.95,4.05,9.23,21.93,28.48,0.47,0.93,4.03,9.21,21.91,28.45
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-12-08,26030.0,1.7,286,41,2.16,0.06,0.17,2.69,7.09,18.21,25.62,0.08,0.19,2.71,7.11,18.23,25.65
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-12-20,26220.0,0.23,1510,41,0.32,-0.13,0.02,3.47,9.4,19.39,26.11,-0.3,-0.15,3.29,9.21,19.19,25.89
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2016-12-28,26310.0,0.32,1374,41,0.48,0.06,0.91,3.53,8.48,19.04,25.26,0.17,1.03,3.65,8.6,19.18,25.4
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2017-01-26,27390.0,0.81,811,41,1.24,-0.55,-0.33,-0.09,4.95,16.19,15.74,-0.24,-0.02,0.22,5.27,16.55,16.1
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2017-02-13,27250.0,0.06,1809,41,0.12,-0.28,0.31,3.36,10.0,13.47,18.0,-0.57,0.02,3.06,9.68,13.14,17.65
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2017-02-22,27640.0,0.2,1569,41,0.44,0.04,-0.07,3.62,11.4,12.03,15.1,0.07,-0.04,3.66,11.44,12.07,15.15
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2017-03-08,27600.0,0.18,1597,41,0.38,-0.2,2.05,2.86,11.34,11.49,18.01,-0.24,2.01,2.83,11.3,11.45,17.96
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2017-03-14,28130.0,0.91,732,41,2.05,0.12,2.15,-0.2,9.42,10.95,13.81,0.16,2.19,-0.16,9.46,10.99,13.85
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2017-04-24,28640.0,0.53,1122,42,1.12,1.01,1.15,7.51,12.38,18.03,9.83,0.92,1.06,7.41,12.28,17.93,9.73
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2017-05-04,29260.0,1.0,673,42,1.93,2.61,2.56,4.73,7.4,14.92,7.64,2.42,2.37,4.54,7.2,14.7,7.44
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2017-05-24,30275.0,0.1,1759,42,0.15,1.17,1.02,2.81,2.33,9.3,4.13,0.67,0.53,2.3,1.82,8.76,3.62
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2017-06-20,31040.0,0.31,1435,42,0.46,-0.63,0.85,3.17,2.74,3.51,-5.24,-0.11,1.38,3.71,3.27,4.05,-4.74
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2017-06-26,31295.0,0.55,1112,42,0.82,0.03,0.32,2.75,1.21,5.21,-5.13,0.22,0.51,2.95,1.41,5.41,-4.95
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2017-07-17,31995.0,0.42,1272,42,0.64,-0.03,1.0,-3.91,3.17,4.47,-6.97,0.02,1.05,-3.86,3.22,4.52,-6.93
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2017-07-21,32325.0,0.42,1279,42,0.64,-0.03,-2.68,-4.22,2.01,5.51,-8.41,-0.03,-2.68,-4.22,2.01,5.51,-8.41
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2017-08-17,30920.0,0.57,1094,42,0.83,-0.1,0.66,1.5,8.54,3.99,-3.49,0.72,1.48,2.33,9.42,4.84,-2.71
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2017-08-24,31125.0,0.47,1212,42,0.7,0.06,-1.01,1.77,6.27,1.06,-5.27,-0.14,-1.22,1.55,6.04,0.85,-5.47
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2017-09-11,31050.0,0.91,747,42,1.37,0.08,2.71,5.85,5.15,5.3,-2.37,-0.37,2.24,5.37,4.68,4.83,-2.81
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2017-10-10,32275.0,1.81,255,42,2.62,1.05,1.89,4.76,2.63,-1.61,-13.14,0.65,1.48,4.34,2.22,-2.01,-13.49
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2017-10-31,33375.0,1.0,686,42,1.36,1.65,1.0,-0.9,0.99,-5.0,-18.62,0.77,0.13,-1.75,0.12,-5.82,-19.32
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2018-01-02,32925.0,0.44,1279,43,0.62,0.43,1.26,2.37,-4.84,-9.83,-18.36,-0.02,0.82,1.92,-5.26,-10.22,-18.72
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2018-01-16,33350.0,0.79,862,43,1.12,-0.24,0.22,-4.48,-3.15,-11.32,-14.33,-0.03,0.44,-4.28,-2.94,-11.13,-14.15
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2018-01-25,33740.0,0.78,877,43,1.07,0.4,-0.07,-4.99,-4.89,-11.35,-15.13,0.41,-0.06,-4.98,-4.88,-11.34,-15.12
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2018-02-14,31855.0,1.3,479,43,1.41,0.52,0.77,2.23,-0.66,-7.91,-10.01,-0.82,-0.57,0.87,-1.98,-9.14,-11.21
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2018-03-08,31815.0,1.02,682,43,1.02,1.15,2.8,-0.64,-0.16,-7.64,-9.98,0.66,2.3,-1.13,-0.64,-8.09,-10.42
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2018-03-22,32695.0,0.38,1368,43,0.38,-3.33,-2.49,-1.32,-7.14,-7.28,-10.96,-1.31,-0.45,0.75,-5.2,-5.34,-9.1
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2018-05-23,31860.0,0.68,1006,44,0.78,-0.31,-2.78,-4.6,-7.55,-14.63,-16.04,-0.52,-2.98,-4.79,-7.74,-14.8,-16.21
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2018-06-04,31455.0,0.53,1190,44,0.64,0.22,0.86,-6.98,-4.9,-14.66,-14.08,0.17,0.81,-7.02,-4.94,-14.7,-14.12
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2018-07-10,29730.0,0.13,1815,45,0.18,-0.57,0.3,0.12,-6.37,-7.77,-7.35,0.15,1.03,0.85,-5.69,-7.1,-6.67
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2018-08-21,29230.0,1.09,639,46,1.41,0.36,1.74,1.56,-8.89,-1.45,-11.48,0.26,1.64,1.45,-8.99,-1.56,-11.57
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2018-09-20,29965.0,0.94,742,46,1.39,0.4,-0.7,-11.95,-12.75,-4.36,-10.56,0.12,-0.98,-12.2,-13.0,-4.63,-10.82
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2018-11-28,27365.0,0.61,1114,47,0.57,0.18,-0.75,-2.87,3.73,-2.14,1.3,-1.17,-2.09,-4.18,2.33,-3.46,-0.07
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-01-17,27600.0,0.22,1722,48,0.2,0.76,1.72,5.94,5.27,0.25,7.92,0.2,1.15,5.35,4.68,-0.31,7.31
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-01-25,28585.0,1.82,258,48,1.83,-0.05,1.43,0.77,-0.31,-6.7,6.4,-0.24,1.24,0.58,-0.51,-6.88,6.2
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-02-13,28935.0,0.5,1266,48,0.56,0.97,1.05,-1.8,-8.02,-11.87,3.82,1.28,1.37,-1.49,-7.73,-11.6,4.14
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-03-18,28440.0,0.09,1983,49,0.1,-0.11,-1.02,3.85,-4.5,-3.97,-27.87,-0.21,-1.12,3.74,-4.6,-4.07,-27.94
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-03-22,28705.0,0.23,1723,49,0.27,-1.93,-1.85,1.22,-3.97,-3.01,-17.07,-0.64,-0.55,2.56,-2.7,-1.73,-15.97
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-04-02,28660.0,0.39,1444,49,0.45,1.47,1.69,-0.14,-4.69,-6.49,-13.03,1.36,1.59,-0.24,-4.79,-6.59,-13.12
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-04-16,29535.0,0.39,1436,49,0.53,-0.07,-1.46,-10.48,-7.82,-6.91,-13.49,-0.12,-1.51,-10.52,-7.87,-6.95,-13.54
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-04-23,29105.0,0.17,1831,49,0.23,-1.08,-2.1,-9.05,-5.84,-4.16,-11.29,-1.47,-2.48,-9.41,-6.21,-4.53,-11.64
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-05-22,26700.0,0.23,1738,49,0.29,-0.13,-1.99,3.07,-3.09,4.74,0.28,-0.13,-1.99,3.07,-3.09,4.74,0.28
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-06-10,27180.0,1.46,402,49,1.84,0.57,-0.57,-1.12,-2.3,2.96,4.27,0.76,-0.39,-0.94,-2.12,3.15,4.46
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-06-19,27500.0,1.25,525,49,1.56,0.35,0.2,-1.22,-0.04,7.15,1.44,0.31,0.16,-1.25,-0.07,7.11,1.4
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-07-12,27365.0,0.22,1763,49,0.27,-0.05,0.66,-6.52,1.24,12.04,6.54,0.27,0.99,-6.21,1.58,12.41,6.89
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-08-12,25580.0,0.16,1891,50,0.19,-1.02,0.96,5.88,10.91,17.83,22.63,-0.59,1.39,6.34,11.39,18.34,23.16
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-08-21,25875.0,0.19,1823,50,0.23,-0.79,-1.08,6.96,8.08,9.72,20.14,-0.89,-1.18,6.85,7.97,9.61,20.02
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-09-06,26555.0,0.45,1362,50,0.54,0.81,2.28,2.56,5.39,-7.63,20.62,0.58,2.05,2.33,5.15,-7.83,20.35
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-09-20,27640.0,0.55,1232,50,0.65,0.13,-1.59,0.18,6.84,-14.24,9.32,0.34,-1.38,0.4,7.07,-14.05,9.55
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-10-15,27550.0,0.13,1969,50,0.15,0.56,1.13,2.16,10.16,-8.68,14.77,-0.02,0.54,1.57,9.53,-9.2,14.11
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-10-28,27895.0,0.38,1497,50,0.43,-0.22,1.34,1.38,4.59,-7.44,11.88,-0.61,0.95,0.98,4.18,-7.8,11.44
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-11-04,28270.0,1.44,418,50,1.7,0.67,-0.51,-2.19,7.59,-9.89,15.23,0.57,-0.62,-2.3,7.47,-9.98,15.11
KODEX 200,원본가,테스트 B(연속 등락),N=3,2005,연속 상승,전체,2019-11-26,28280.0,0.02,2229,50,0.02,0.11,-2.23,4.15,-3.85,-2.44,26.77,-0.19,-2.52,3.84,-4.14,-2.73,26.39
